No_of_Stocks,Portfolio_Value,Profit_From_Initial_Capital,Current_Position,Current Position,drawdown,drawdown2
0.0,799876.5399999996,-20.012346000000043,,0,0.0,95.33392990873321
71.0,799876.5399999996,-20.012346000000043,,0,0.0,95.33392990873321
0.0,745675.8499999995,-25.43241500000005,,0,7.268666405114247,109.53210164979872
76.0,745675.8499999995,-25.43241500000005,,0,0.0,109.53210164979872
0.0,721355.8499999995,-27.864415000000047,,0,3.3714289556257175,116.59632759615116
0.0,721355.8499999995,-27.864415000000047,,0,0.0,116.59632759615116
0.0,721355.8499999995,-27.864415000000047,,0,0.0,116.59632759615116
0.0,721355.8499999995,-27.864415000000047,,0,0.0,116.59632759615116
0.0,721355.8499999995,-27.864415000000047,,0,0.0,116.59632759615116
0.0,721355.8499999995,-27.864415000000047,,0,0.0,116.59632759615116
0.0,721355.8499999995,-27.864415000000047,,0,0.0,116.59632759615116
0.0,721355.8499999995,-27.864415000000047,,0,0.0,116.59632759615116
0.0,721355.8499999995,-27.864415000000047,,0,0.0,116.59632759615116
0.0,721355.8499999995,-27.864415000000047,,0,0.0,116.59632759615116
0.0,721355.8499999995,-27.864415000000047,,0,0.0,116.59632759615116
67.0,721355.8499999995,-27.864415000000047,,0,0.0,116.59632759615116
0.0,667321.6899999996,-33.267831000000044,,0,8.097168248794663,134.13449666232196
0.0,667321.6899999996,-33.267831000000044,,0,0.0,134.13449666232196
0.0,667321.6899999996,-33.267831000000044,,0,0.0,134.13449666232196
0.0,667321.6899999996,-33.267831000000044,,0,0.0,134.13449666232196
69.0,667321.6899999996,-33.267831000000044,,0,0.0,134.13449666232196
0.0,695075.5599999996,-30.49244400000004,,0,0.0,124.7856736611485
0.0,695075.5599999996,-30.49244400000004,,0,0.0,124.7856736611485
85.0,695075.5599999996,-30.49244400000004,,0,0.0,124.7856736611485
0.0,689042.2599999997,-31.09577400000003,,0,0.8756066717881619,126.75391201694947
0.0,689042.2599999997,-31.09577400000003,,0,0.0,126.75391201694947
0.0,689042.2599999997,-31.09577400000003,,0,0.0,126.75391201694947
84.0,689042.2599999997,-31.09577400000003,,0,0.0,126.75391201694947
0.0,723483.0999999996,-27.65169000000004,,0,0.0,115.95947161723616
